meanExp,defeats,meanIAT,victories,redReferee,weight,yellowReferee,seIAT,height,seExp,ties,goals,games,allCards,mean_rater,age,England,France,Germany,Spain,Attacking Midfielder,Center Back,Center Forward,Center Midfielder,Defensive Midfielder,Goalkeeper,Left Fullback,Left Midfielder,Left Winger,Right Fullback,Right Midfielder,Right Winger
0.2635432870924318,94,0.32315034159364225,82,0.02828610851118491,69.0,0.19679542383360435,0.002108957852271799,184.0,0.009411584810492736,57,11,233,2,1.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4758790387865453,20,0.34880504109565097,50,0.0,79.0,0.06694438330759399,0.00016649011075712996,185.0,0.0008016603694836265,12,52,82,1,0.0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.37018427374470975,783,0.330067546337088,2585,0.05875361445260445,86.0,0.7611232540006982,0.0008812601686505674,188.0,0.00438925037116738,875,66,4243,4,1.0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.41594481883896717,1776,0.336971554205713,5342,0.005254886507755754,75.0,0.351174905782855,0.00013873477197312342,190.0,0.0006471443126454452,1747,326,8865,1,0.0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3568977850099139,268,0.3272089727857323,248,0.0098718966186163,97.0,0.043436345121911746,1.5569971680047014e-05,193.0,6.249397524985592e-05,233,0,749,1,0.0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.4059167340996258,1809,0.3353401516811639,7210,0.027762941762866398,75.0,0.8198677458554318,0.0001566783728957402,184.0,0.0007956990786484315,2175,1122,11194,5,0.0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.34622563829592923,782,0.3326822936990891,1010,0.008425141857238892,82.0,0.1582970742937304,0.0005385834821660606,179.0,0.002599537369461961,625,522,2417,2,1.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4472419342451826,880,0.3460579655372907,2097,0.0025705970285386224,72.0,0.6381256546875265,0.0001896011096917927,180.0,0.0009602180258697795,859,311,3836,5,0.0,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3763083954809908,1271,0.3303458777292135,2814,0.0,83.0,0.2633498939280583,5.904198416269367e-05,188.0,0.0002649111790311416,1275,432,5360,0,1.0,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.595058143892977,471,0.36535507514000476,537,0.05434076991305045,73.0,0.32020847078084735,0.0005378831080702937,181.0,0.0028677606963119864,367,473,1375,7,0.0,33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.3469926597886916,100,0.33761633493345417,158,0.0,67.0,0.08407438188037775,7.537590251482091e-05,176.0,0.0003213155321243861,72,64,330,0,0.0,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.35152930010747757,608,0.33600382194835426,606,0.014272018276160167,72.0,0.3833107784547181,0.00019534628328527986,179.0,0.0007883282796328591,507,78,1721,3,0.0,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5700674440282435,54,0.36589515860337724,120,0.020830237081124258,74.0,0.19788725227068046,0.00020970428055178011,172.0,0.0009135554075291264,46,11,220,2,1.0,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.5145416431908679,5,0.3560648158339177,5,0.0,82.0,0.05279168391152005,0.0025824455563820655,183.0,0.01522648413009265,1,0,11,0,1.0,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.36199423644722095,127,0.328201137369771,137,0.0,76.0,0.08539190575103105,1.7398578792092736e-05,183.0,7.193014731006071e-05,84,68,348,0,1.0,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.33360612182537047,530,0.3362669562880205,697,0.0,56.0,0.112403515700066,0.0011562634202147723,176.0,0.006174861639837282,388,247,1615,1,1.0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3442603960056137,215,0.33742451534225426,267,0.0,77.0,0.04726343630032046,6.591796061826766e-05,179.0,0.00028729175469954386,199,138,681,0,0.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.35551259904817717,53,0.3363734854890938,20,0.0,69.0,0.04736804344612979,0.00018237046691442932,178.0,0.0007472594413046785,30,6,103,0,1.0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5874775033507396,142,0.36952815303053865,147,0.046228508609863474,65.0,0.2479529098165408,0.0002515264462844668,171.0,0.0011384702550997522,85,65,374,4,0.0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.587397588342784,202,0.370144065385545,189,0.022112097824578056,78.0,0.4017031104798349,0.00022952765108547605,186.0,0.0010030245408965894,145,0,536,1,0.0,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.4764135210000482,531,0.36898555149391576,1046,0.019781534560204688,84.0,0.6682288176115635,0.0002458928288977144,190.0,0.001109240338942057,639,7,2216,10,1.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.41162748033681607,438,0.33401348902461764,1233,0.02992515625820519,77.0,0.3044757078387743,0.00022962803942750543,188.0,0.0012073089456989124,278,55,1949,3,0.0,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.35091200147907864,260,0.3359467503095299,392,0.0020703236388257035,81.0,0.22757983610716964,0.0006116883718456193,182.0,0.0023006549137271235,240,125,892,3,1.0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3877891259517909,912,0.33143728900732566,1108,0.010843416603305525,67.0,0.42562262467203404,0.00026914486305239764,182.0,0.0013825207537852399,518,220,2538,1,0.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5691100444698531,304,0.36528384293880223,804,0.011544468743755611,69.0,0.6133623148450484,0.0002830232735766075,170.0,0.0012829476016582746,301,92,1409,2,0.0,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.551043889185661,151,0.3611927880046886,126,0.016520532857443378,80.0,0.4330264900876579,0.00023914812375068205,184.0,0.001081156555479064,49,4,326,2,0.0,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5873621509476704,139,0.36970418028215374,113,0.0,87.0,0.0567349878393779,0.000227763741840112,189.0,0.0009937911446570057,92,0,344,0,0.0,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.596531673208717,476,0.37033554493005344,364,0.02071764120501007,87.0,0.21423610816912397,0.00024795050780449684,188.0,0.0011031613109914206,221,421,1061,2,0.0,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.3493162054961835,310,0.336200471618174,484,0.027949369124147,69.0,0.22559133650204374,0.00016540672112233182,178.0,0.0006612954692817291,252,62,1046,3,1.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.44206081752295817,93,0.3350294538010247,143,0.0,74.0,0.16554343943760533,7.713145900581673e-05,191.0,0.0003321586335607908,93,15,329,0,0.0,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5679345306619895,187,0.37234749272070217,141,0.0034696572936039165,77.0,0.42540724670673,0.00025948592167732436,182.0,0.0011588751845355012,158,6,486,3,0.0,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5773766610204486,448,0.3727383787640577,784,0.0,73.0,0.3370558268876572,0.0002696064121466846,179.0,0.0012177255139739316,342,265,1574,1,0.0,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.5070193984915639,29,0.35289659698730774,37,0.0,72.0,0.060838165383965886,0.0009452537777486103,179.0,0.0039402179137163875,12,3,78,0,0.0,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.54006866846253,164,0.359907763526246,124,0.0,68.0,0.11511486779365765,0.0002939818126644316,177.0,0.0013258787691700856,65,45,353,0,0.0,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.39498437553147603,584,0.3339603505616231,737,0.0,82.0,0.19004159955221614,5.6916486418339637e-05,184.0,0.00025102405216182393,541,33,1862,0,0.0,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5897399905731981,871,0.3699545735755831,845,0.07794806971230232,82.0,0.8590639054609589,0.00023304003324668186,185.0,0.0010247877313930198,552,145,2268,5,0.0,39,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.337212834428174,418,0.33463170495576167,408,0.012899708826529382,63.0,0.28379359418364686,0.0001681700309183433,170.0,0.0006583083587672597,330,41,1156,4,0.0,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.4497005690802905,98,0.3497206416894485,55,0.010193520273741659,80.0,0.08272593302844113,0.0001787549034529077,191.0,0.0008125386280892734,55,56,208,1,0.0,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.5397472451460231,638,0.35900902908378785,939,0.0,81.0,0.19938630759306777,0.00023346883796022177,184.0,0.0010663860853139446,385,685,1962,1,1.0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3928042278538282,89,0.33172756544351345,81,0.0,74.0,0.039036299771899895,0.00010973727836426297,180.0,0.0005628944418102665,59,19,229,0,1.0,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.4425347702212953,696,0.34600393197807505,981,0.030437333396283683,66.0,0.5938571186086598,0.0006384034335708976,170.0,0.003580015079779689,457,37,2134,4,0.0,37,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.6114172222611862,423,0.369297581348243,238,0.0,77.0,0.2835886202003709,0.0005839507990233499,179.0,0.0030751810327529195,283,148,944,2,0.0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5138601367153927,1319,0.3572226377830175,1242,0.006807642257520465,76.0,0.24025653651503043,0.00037865287185749206,180.0,0.0019456293696314341,879,740,3440,1,0.0,37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5593457348355746,75,0.3610752410188172,117,0.0,67.0,0.08933724858413224,0.0008641505057488094,172.0,0.00368943426528565,60,10,252,0,0.0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5885540067220286,160,0.36972855070804816,73,0.058426274739738764,68.0,0.23370509895895505,0.00023706231077761988,176.0,0.0010449268426079843,71,10,304,2,0.0,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.5882973115445451,132,0.369893594187173,213,0.0,71.0,0.19599359435421482,0.00022948964086646364,181.0,0.0010016473064931065,125,33,470,1,0.0,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.5866465302357127,1190,0.3695663537687393,862,0.00843477909975102,80.0,1.0352378949930907,0.00023053100121847326,185.0,0.0010098972596777373,704,181,2756,3,0.0,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.35940026014599447,39,0.3416320807831992,50,0.0,87.0,0.05356041052854336,0.00013073679652475775,192.0,0.0005406730709222102,27,6,116,0,0.0,30,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5582208551377816,1168,0.36390311212659754,1392,0.046714768434087665,78.0,0.9528699246248149,0.0002687822787893101,183.0,0.0012039547177227709,899,49,3459,15,0.0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.5679555090809204,1111,0.3666025082405902,1494,0.01316196299082027,72.0,0.6929691561169309,0.0002552434323558806,180.0,0.0011260369520431515,889,174,3494,2,0.0,31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5903390662889406,121,0.3690734863053553,76,0.0,72.0,0.04672300236488503,0.0002621374405156887,179.0,0.0011815651969321634,37,12,234,0,1.0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.5818680148511518,723,0.3679353123025884,531,0.01759942479915396,70.0,0.7353738990891351,0.00023087185828430366,179.0,0.0010297600681943226,327,107,1581,5,0.0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5883907145035109,107,0.3682503671515492,98,0.0,63.0,0.16654398125309045,0.0002719220296176322,170.0,0.00121137405442221,63,60,268,1,0.0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.4067863780891553,267,0.3430013357389532,411,0.003910983288700882,82.0,0.23999567894829782,0.00024621798892276927,183.0,0.0012096575656147725,253,16,931,5,0.0,29,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.41048008008095827,270,0.3429844956696154,383,0.0,74.0,0.1637167738666804,0.00017489131863968657,185.0,0.0008169345352583372,144,165,797,0,0.0,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.33930904624739766,80,0.33705632919203427,114,0.004945551875316338,69.0,0.09396548563101043,5.7729583353813e-05,177.0,0.00023927782359040977,56,10,250,1,0.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0.33940134153199014,82,0.3368571187782398,123,0.0,73.0,0.04003541994303702,6.55828561058894e-05,183.0,0.000278681047096572,55,9,260,0,0.0,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3604374039915496,329,0.3388386364559275,514,0.0,83.0,0.14207053001066589,0.00010954748319353156,188.0,0.0005006311859756506,246,212,1089,2,0.0,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3424135233540118,587,0.3372471762957203,654,0.0,78.0,0.4533662506557864,6.338426900970598e-05,190.0,0.0002734337872189221,399,109,1640,0,0.0,32,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3555514368051272,547,0.33736232626093215,494,0.0,73.0,0.14621187149213033,0.00020085355192444408,186.0,0.0008155985398098072,330,240,1371,0,0.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.36356845021151335,217,0.3364661565845286,160,0.0,65.0,0.0943291207939961,0.0002082825437623451,168.0,0.0008763411209944065,203,86,580,0,0.0,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.34794295364567274,1348,0.33526317288200147,1100,0.010947527372069445,73.0,0.4167836572653052,0.00021029423201349918,181.0,0.0008460148781630571,1027,93,3475,2,0.0,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5447842475993289,398,0.3636628038295535,819,0.005703517296022119,72.0,0.24792540451927228,0.0005258786432064917,183.0,0.0026459730115408276,347,474,1564,2,1.0,36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.5175133723719061,547,0.37003348548693754,1900,0.03987516591156741,79.0,0.19435883367346699,0.00047887647801901287,186.0,0.0025883877788258017,663,0,3110,3,0.0,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5475647383609941,269,0.3495565763687525,435,0.02786347616903533,76.0,0.4216687110332981,0.0005050009997471557,185.0,0.002446962746170974,178,30,882,3,1.0,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6298868795132415,200,0.35281582572841413,224,0.027034606103561128,78.0,0.38076609062925126,0.0010823176924827866,181.0,0.005637077995579965,91,107,515,1,1.0,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.37300599984557276,3887,0.32886136993339576,3248,0.026173764214875418,80.0,0.2826362836444249,7.691336057174224e-05,193.0,0.00035104076315605436,2587,0,9722,4,0.0,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.37425524683262273,523,0.33822407944292837,1099,0.009962151370983087,76.0,0.26959035368646644,0.00025831983147850054,180.0,0.0011567593020879263,803,455,2425,1,1.0,33,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5289535855378541,504,0.36992902262663857,2098,0.0,78.0,0.3048613129994171,0.0004558586474513262,186.0,0.0022349394306534643,674,1133,3276,2,0.0,35,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.49218826714031866,114,0.3456453317464741,102,0.020536710951550633,76.0,0.35915800484887256,0.002216736630691101,192.0,0.008616767458079959,63,39,279,3,1.0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.34016144029045114,599,0.33308503566345293,430,0.0,70.0,0.3998518376117892,0.00047572922486724563,181.0,0.0020848813351307316,340,54,1369,1,0.0,34,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3520260369607714,142,0.3357296850292678,209,0.0,65.0,0.1722285448731221,0.0002224922486746739,175.0,0.0009084059682175277,114,61,465,1,0.0,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3584105380577017,100,0.3378533818989042,94,0.0,76.0,0.10736413676688847,8.372473570542938e-05,183.0,0.00036433147703706563,61,38,255,0,1.0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5060069008072252,471,0.3559196975529475,2132,0.0,79.0,0.06259123394798667,0.0002833302794836812,187.0,0.0012379227434482524,634,1261,3237,0,0.0,29,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.443960061469952,93,0.3451438635843911,113,0.017394699699388498,85.0,0.15883713789092202,0.00024730676043032497,184.0,0.0011852956744109462,98,27,304,4,1.0,31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3369809887668539,675,0.33247199246173725,783,0.021984141923771777,86.0,0.3409032407329214,0.0013848812889328023,190.0,0.0073020127360604575,396,120,1854,4,0.0,33,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3327339912591738,900,0.3354903809746055,969,0.0,75.0,0.39021565831460103,0.0007803920416618051,181.0,0.0035939423364419504,578,216,2447,2,0.0,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4574022206722445,287,0.3471735348477535,242,0.0,77.0,0.17281570175881159,0.0001077767394079249,183.0,0.00047491445768732467,198,135,727,0,0.0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.36212955180424083,1624,0.3288020767528355,1109,0.020262486110414146,78.0,0.06330342069209566,0.00022587234277159622,188.0,0.0010184414486943503,763,735,3496,2,1.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.5882973115445439,8,0.3698935941871721,0,0.0,70.0,0.239547726432929,0.00022948964086646405,178.0,0.00100164730649311,4,0,12,0,0.0,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0.49351657902880375,270,0.3534347264798697,377,0.0,76.0,0.09167379381024031,0.00016516840746742988,181.0,0.0007506682123701384,177,140,824,2,0.0,25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3851711503993856,616,0.33931931859196895,744,0.0,64.0,0.052130271674121646,0.00026862277116917994,170.0,0.0011266427044816735,550,716,1910,0,0.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.36072490101734916,629,0.3385965414105976,1750,0.003254492201821074,72.0,0.2945228371956313,0.0001084508865986125,186.0,0.0004705413524312497,593,411,2972,1,0.0,28,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.4111720228326616,406,0.33690705668704224,605,0.013292992632216255,75.0,0.13254578709423118,0.0003019680230097389,182.0,0.001383241410986551,389,289,1400,2,0.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3359668924003005,87,0.3366281626427207,118,0.0054682524800245685,90.0,0.17224995312077376,5.454025113076401e-05,185.0,0.00022506163657901723,38,20,243,1,0.0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.372283596345237,58,0.3393596800977833,88,0.0,70.0,0.11875157571285222,0.00012621060112072224,175.0,0.0005855323936542017,79,28,225,1,0.0,23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.3556352560764603,189,0.33408321233890154,210,0.0,77.0,0.13288563231738287,0.000162296649724224,180.0,0.0006737935680767684,125,14,524,0,1.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.36616170958208516,262,0.33908581570443064,253,0.006114500500391109,83.0,0.03668700300234665,0.00010657280901183328,189.0,0.0005056253489942787,158,0,673,2,0.0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3432284332948844,160,0.3371013577880604,203,0.011062418668470755,80.0,0.18154586270229672,7.080317002098647e-05,194.0,0.000330334892098335,121,21,484,3,0.0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3598407049276097,255,0.3385970517451466,228,0.0018893119523680393,74.0,0.18893119523680357,9.239278719960939e-05,179.0,0.0004049671221960182,157,177,640,1,0.0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.5882973115445439,47,0.3698935941871718,45,0.0,75.0,0.20420461925430006,0.00022948964086646386,176.0,0.00100164730649311,33,5,125,1,1.0,27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.3939871557509498,217,0.3338178274056843,572,0.010165703065598929,64.0,0.16631698741632542,0.00013349789094423505,178.0,0.0006176741000430153,265,21,1054,1,1.0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.37396189523907,1357,0.3303522460347365,1418,0.0,69.0,0.971598052612113,7.385010318650543e-05,175.0,0.0003460609827097485,820,469,3595,1,1.0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.39911890328976796,947,0.333071717155688,1143,0.02263399911473112,65.0,0.07023148821556353,8.902326161053956e-05,171.0,0.0004172570650714363,740,355,2830,2,0.0,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.5882973115445459,333,0.3698935941871733,278,0.04070745677945197,84.0,0.23171936935995752,0.00022948964086646364,191.0,0.001001647306493106,190,0,801,3,0.0,31,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.3359668924003005,136,0.3366281626427203,133,0.0,94.0,0.04146133900950136,5.454025113076404e-05,191.0,0.00022506163657901723,89,89,358,0,1.0,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.4616615408976867,783,0.3528663564453735,1610,0.007161605548270451,78.0,0.2211156974665586,0.0002151039036916308,186.0,0.0010124912355849393,545,1812,2938,4,0.0,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.28315235341015177,54,0.32459939659476084,23,0.0,68.0,0.10619921921731926,0.001827003425455918,174.0,0.007373503406178318,17,8,94,0,1.0,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.34157041891441275,57,0.33695406184757315,49,0.00455423497338832,83.0,0.03138776923534103,7.357298442749676e-05,196.0,0.0003179778504894193,43,0,149,1,0.0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.5736533148825893,217,0.3624282544725418,661,0.0,74.0,0.4338590610802933,0.0005889697796589134,178.0,0.003108455788909887,229,89,1107,0,0.0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0.3417192408902116,65,0.33716062402520713,159,0.0,76.0,0.16999655237351105,6.224516545124487e-05,181.0,0.00026236819111304766,37,42,261,1,0.0,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0.3680097998998149,1279,0.332370073720388,3845,0.018225940357927576,76.0,0.43299740740548065,0.0010085665671570232,183.0,0.005363322992581344,1708,239,6832,3,1.0,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37206246652911124,658,0.3397534522413703,638,0.0,78.0,0.23160879061631304,0.0001344575998733797,182.0,0.0006504009959432586,345,100,1641,0,0.0,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.38284581831995634,38,0.34209407480695336,63,0.004424967467388303,79.0,0.035317918827432314,0.00017283592511990734,184.0,0.0008110174707690084,35,6,136,2,0.0,22,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5298121968827265,838,0.3574693706728975,1600,0.01698940553808348,74.0,0.3980460628595283,0.00046780873577537737,172.0,0.0025644290232459876,621,1386,3059,4,0.0,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3886803619907209,272,0.3307003189754887,378,0.0,73.0,0.18305978159899874,7.454043709917175e-05,180.0,0.0003476591886641386,193,15,843,0,1.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4042918819504051,395,0.3340300659140078,710,0.0,73.0,0.2870432926437964,0.00012184638179740901,178.0,0.0005912874452023468,381,44,1486,0,0.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.44306222193656974,158,0.344641644952032,192,0.007529049123615917,85.0,0.285157188892349,0.0006088562732311237,183.0,0.003054943409217203,66,24,416,3,0.0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5882973115445466,312,0.36989359418717355,325,0.03011457132299678,78.0,0.35589947927178045,0.00022948964086646361,185.0,0.0010016473064931057,172,43,809,3,0.0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0.5874965605037092,1067,0.36947864254124735,769,0.021777066039357175,75.0,0.7767153554037418,0.00022967278450287913,188.0,0.00100719169917729,670,350,2506,1,0.0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.3426208998343659,77,0.33623751874980523,77,0.0,74.0,0.21704197941490594,0.0013475835162241791,181.0,0.00709748608318877,49,0,203,1,1.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.35292318736625766,432,0.3337775503608628,604,0.0,70.0,0.2959145559188831,0.0006110121934973546,173.0,0.0027252900506029,468,43,1504,2,1.0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.37774426147158063,558,0.34052208566564873,969,0.0,77.0,0.24215990497950196,0.00012124027942854328,184.0,0.0005498007256955523,442,175,1969,1,0.0,28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.35460539496357446,650,0.33857119867634733,558,0.0,78.0,0.4148538491155782,9.843926863325134e-05,180.0,0.00046052468431115226,305,182,1513,2,0.0,28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.36549039071212075,79,0.3403281574095259,103,0.0,100.0,0.01533013078110842,9.807066066311165e-05,198.0,0.0004431222963737996,41,0,223,0,0.0,26,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.3868923761582988,163,0.3390120079912645,112,0.0,73.0,0.16755283381838368,0.0003050399670580349,183.0,0.0013537323751300176,144,35,419,1,1.0,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3614886658637813,144,0.3385723278171544,109,0.0,88.0,0.044312932719309354,9.628528912923065e-05,196.0,0.00041724735234020176,61,25,314,0,0.0,26,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.5877807957665585,205,0.36995390402696926,215,0.0,68.0,0.5233751591573277,0.0002288321553142712,166.0,0.0009994123036608652,145,15,565,2,0.0,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.356217667051859,662,0.3359708292264472,769,0.0,62.0,0.18919572945576466,0.00021280682458043996,170.0,0.0008743032560408865,774,10,2205,1,0.0,37,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3727409560501162,390,0.33347413928534914,867,0.039806832165909176,75.0,0.29344819086762053,0.00016662702175788768,185.0,0.000773789431123821,304,94,1561,5,0.0,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.34215453626938697,27,0.33629296853926316,21,0.0,76.0,0.010481013421555125,0.00015341834158021396,184.0,0.0006017538950231465,4,0,52,0,0.0,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.364705495016328,1191,0.3286667211266911,966,0.0400274558207958,76.0,1.2183618793013111,2.9546332114575192e-05,178.0,0.0001261765619122641,859,104,3016,7,0.0,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3732079957924889,2267,0.32938576738454983,2734,0.0,74.0,0.6308718460203597,7.827756366849133e-05,170.0,0.00038346452845288407,1852,497,6853,1,0.0,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
